,000_heartRate,015_heartRate,030_heartRate,045_heartRate,060_heartRate,075_heartRate,090_heartRate,105_heartRate,120_heartRate,135_heartRate,150_heartRate,165_heartRate,180_heartRate,195_heartRate,210_heartRate,225_heartRate,240_heartRate,255_heartRate,270_heartRate,285_heartRate,300_heartRate,315_heartRate,330_heartRate,345_heartRate,360_heartRate,375_heartRate,390_heartRate,405_heartRate,420_heartRate,435_heartRate,450_heartRate,465_heartRate,480_heartRate,495_heartRate,510_heartRate,525_heartRate,540_heartRate,555_heartRate,570_heartRate,585_heartRate,600_heartRate,615_heartRate,630_heartRate,645_heartRate,660_heartRate,675_heartRate,690_heartRate,705_heartRate,720_heartRate,735_heartRate,750_heartRate,765_heartRate,780_heartRate,795_heartRate,810_heartRate,825_heartRate,840_heartRate,855_heartRate,870_heartRate,885_heartRate,studyId,startTimeStamp,startDateTime,endTimeStamp,steps,distanceInMeters,maxMotionIntensity,meanMotionIntensity,sleepLabel
2054,96,97,97,97,97,97,97,97,97,97,97,97,97,87,87,87,87,87,87,87,87,81,81,81,81,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,S3,1503351000,2017-08-21 21:30:00,1503351900,0,0.0,3,0.4,1
2055,77,76,76,76,76,77,77,77,77,77,77,77,77,78,78,78,78,76,76,76,76,76,76,76,76,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,S3,1503351900,2017-08-21 21:45:00,1503352800,0,0.0,3,0.4,1
2056,77,77,77,77,77,77,77,77,77,77,77,77,77,75,75,75,75,73,73,73,73,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,S3,1503352800,2017-08-21 22:00:00,1503353700,0,0.0,0,0.0,1
2057,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,S3,1503353700,2017-08-21 22:15:00,1503354600,0,0.0,1,0.066666666666666,1
2058,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,S3,1503354600,2017-08-21 22:30:00,1503355500,0,0.0,4,0.266666666666666,1
2059,72,72,72,72,72,88,88,88,88,85,85,85,85,75,75,75,75,73,73,73,73,72,72,72,72,72,72,72,72,69,69,69,69,66,66,66,66,69,69,69,69,69,69,69,69,70,70,70,70,69,69,69,69,69,69,69,69,69,69,69,S3,1503355500,2017-08-21 22:45:00,1503356400,0,0.0,4,0.4,1
2060,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,68,68,68,68,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,S3,1503356400,2017-08-21 23:00:00,1503357300,0,0.0,3,0.2,1
2061,69,69,69,69,69,70,70,70,70,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,S3,1503357300,2017-08-21 23:15:00,1503358200,0,0.0,2,0.266666666666666,1
2062,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,70,70,70,70,70,70,70,70,80,80,80,80,74,74,74,S3,1503358200,2017-08-21 23:30:00,1503359100,0,0.0,2,0.666666666666666,1
2063,74,71,71,71,71,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,71,71,71,71,70,70,70,70,69,69,69,69,71,71,71,71,68,68,68,68,69,69,69,69,67,67,67,67,66,66,66,66,66,66,66,S3,1503359100,2017-08-21 23:45:00,1503360000,0,0.0,4,1.0,1
2064,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,S3,1503360000,2017-08-22 00:00:00,1503360900,0,0.0,0,0.0,1
2065,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,S3,1503360900,2017-08-22 00:15:00,1503361800,0,0.0,2,0.133333333333333,1
2066,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,S3,1503361800,2017-08-22 00:30:00,1503362700,0,0.0,0,0.0,1
2067,66,66,66,66,66,66,66,66,66,76,76,76,76,72,72,72,72,68,68,68,68,66,66,66,66,66,66,66,66,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,66,66,66,66,66,66,66,66,65,65,65,65,65,65,65,S3,1503362700,2017-08-22 00:45:00,1503363600,0,0.0,3,0.6,1
2068,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,66,66,66,66,65,65,65,65,66,66,66,66,65,65,65,65,66,66,66,66,67,67,67,67,67,67,67,S3,1503363600,2017-08-22 01:00:00,1503364500,0,0.0,3,0.2,1
2069,67,67,67,67,67,67,67,67,67,66,66,66,66,67,67,67,67,66,66,66,66,66,66,66,66,62,62,62,62,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,64,64,64,64,65,65,65,65,65,65,65,65,65,65,65,S3,1503364500,2017-08-22 01:15:00,1503365400,0,0.0,3,0.866666666666666,1
2070,65,65,65,65,65,65,65,65,65,64,64,64,64,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,S3,1503365400,2017-08-22 01:30:00,1503366300,0,0.0,2,0.133333333333333,1
2071,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,64,64,64,64,55,55,55,55,60,60,60,60,62,62,62,62,58,58,58,58,59,59,59,59,61,61,61,S3,1503366300,2017-08-22 01:45:00,1503367200,0,0.0,3,0.4,1
2072,61,61,61,61,61,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,S3,1503367200,2017-08-22 02:00:00,1503368100,0,0.0,0,0.0,1
2073,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,59,59,59,59,59,59,59,59,58,58,58,58,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,S3,1503368100,2017-08-22 02:15:00,1503369000,0,0.0,0,0.0,1
2074,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,S3,1503369000,2017-08-22 02:30:00,1503369900,0,0.0,0,0.0,1
2075,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,S3,1503369900,2017-08-22 02:45:00,1503370800,0,0.0,3,0.2,1
2076,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,58,58,58,58,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,S3,1503370800,2017-08-22 03:00:00,1503371700,0,0.0,2,0.133333333333333,1
2077,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,71,71,71,71,64,64,64,64,59,59,59,59,58,58,58,58,57,57,57,57,57,57,57,57,57,57,57,57,58,58,58,S3,1503371700,2017-08-22 03:15:00,1503372600,0,0.0,3,0.6,1
2078,58,72,72,72,72,63,63,63,63,59,59,59,59,57,57,57,57,56,56,56,56,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,56,56,56,56,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,S3,1503372600,2017-08-22 03:30:00,1503373500,0,0.0,3,0.266666666666666,1
2079,57,57,57,57,57,56,56,56,56,56,56,56,56,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,56,56,56,56,56,56,56,56,57,57,57,57,56,56,56,56,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,S3,1503373500,2017-08-22 03:45:00,1503374400,0,0.0,0,0.0,1
2080,57,56,56,56,56,56,56,56,56,57,57,57,57,56,56,56,56,57,57,57,57,56,56,56,56,56,56,56,56,57,57,57,57,57,57,57,57,56,56,56,56,57,57,57,57,57,57,57,57,56,56,56,56,56,56,56,56,56,56,56,S3,1503374400,2017-08-22 04:00:00,1503375300,0,0.0,0,0.0,1
2081,56,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,56,56,56,56,56,56,56,56,56,56,56,56,57,57,57,57,57,57,57,57,57,57,57,57,56,56,56,56,56,56,56,56,57,57,57,57,57,57,57,57,57,57,57,S3,1503375300,2017-08-22 04:15:00,1503376200,0,0.0,3,0.2,1
2082,57,56,56,56,56,56,56,56,56,57,57,57,57,56,56,56,56,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,57,57,57,57,57,57,57,S3,1503376200,2017-08-22 04:30:00,1503377100,0,0.0,4,0.466666666666666,1
2083,57,56,56,56,56,56,56,56,56,57,57,57,57,57,57,57,57,56,56,56,56,57,57,57,57,57,57,57,57,57,57,57,57,56,56,56,56,56,56,56,56,56,56,56,56,57,57,57,57,56,56,56,56,56,56,56,56,56,56,56,S3,1503377100,2017-08-22 04:45:00,1503378000,0,0.0,3,0.6,1
2084,56,56,56,56,56,57,57,57,57,68,68,68,68,65,65,65,65,58,58,58,58,57,57,57,57,56,56,56,56,56,56,56,56,57,57,57,57,57,57,57,57,56,56,56,56,57,57,57,57,56,56,56,56,57,57,57,57,56,56,56,S3,1503378000,2017-08-22 05:00:00,1503378900,0,0.0,4,0.866666666666666,1
2085,56,56,56,56,56,56,56,56,56,56,56,56,56,57,57,57,57,57,57,57,57,56,56,56,56,56,56,56,56,56,56,56,56,57,57,57,57,57,57,57,57,56,56,56,56,57,57,57,57,57,57,57,57,56,56,56,56,56,56,56,S3,1503378900,2017-08-22 05:15:00,1503379800,0,0.0,0,0.0,1
2086,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,57,57,57,57,57,57,57,57,59,59,59,59,75,75,75,75,64,64,64,64,59,59,59,59,63,63,63,S3,1503379800,2017-08-22 05:30:00,1503380700,0,0.0,7,0.733333333333333,1
2087,63,66,66,66,66,58,58,58,58,57,57,57,57,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,S3,1503380700,2017-08-22 05:45:00,1503381600,0,0.0,3,0.4,1
2088,55,55,55,55,55,64,64,64,64,62,62,62,62,54,54,54,54,55,55,55,55,55,55,55,55,63,63,63,63,67,67,67,67,59,59,59,59,56,56,56,56,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,S3,1503381600,2017-08-22 06:00:00,1503382500,0,0.0,4,0.733333333333333,1
2089,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,57,57,57,57,57,57,57,57,57,57,57,57,56,56,56,56,56,56,56,56,57,57,57,57,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,S3,1503382500,2017-08-22 06:15:00,1503383400,0,0.0,3,0.533333333333333,1
2090,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,55,55,55,55,56,56,56,56,56,56,56,56,70,70,70,70,59,59,59,59,52,52,52,52,51,51,51,S3,1503383400,2017-08-22 06:30:00,1503384300,0,0.0,3,0.6,1
2091,51,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,S3,1503384300,2017-08-22 06:45:00,1503385200,0,0.0,2,0.266666666666666,1
2092,50,61,61,61,61,60,60,60,60,53,53,53,53,50,50,50,50,50,50,50,50,49,49,49,49,49,49,49,49,50,50,50,50,50,50,50,50,50,50,50,50,49,49,49,49,50,50,50,50,50,50,50,50,49,49,49,49,49,49,49,S3,1503385200,2017-08-22 07:00:00,1503386100,0,0.0,0,0.0,1
2093,49,50,50,50,50,49,49,49,49,50,50,50,50,50,50,50,50,53,53,53,53,54,54,54,54,52,52,52,52,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,S3,1503386100,2017-08-22 07:15:00,1503387000,0,0.0,3,0.8,1
2094,51,62,62,62,62,58,58,58,58,60,60,60,60,59,59,59,59,59,59,59,59,56,56,56,56,55,55,55,55,62,62,62,62,67,67,67,67,58,58,58,58,55,55,55,55,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,S3,1503387000,2017-08-22 07:30:00,1503387900,0,0.0,4,0.8,1
2095,54,54,54,54,54,54,54,54,54,53,53,53,53,54,54,54,54,54,54,54,54,53,53,53,53,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,53,53,53,53,54,54,54,54,54,54,54,54,54,54,54,S3,1503387900,2017-08-22 07:45:00,1503388800,0,0.0,2,0.133333333333333,1
2096,54,54,54,54,54,55,55,55,55,53,53,53,53,53,53,53,53,53,53,53,53,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,53,53,53,53,54,54,54,54,54,54,54,S3,1503388800,2017-08-22 08:00:00,1503389700,0,0.0,3,0.266666666666666,1
2097,54,54,54,54,54,54,54,54,54,54,54,54,54,56,56,56,56,58,58,58,58,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,S3,1503389700,2017-08-22 08:15:00,1503390600,0,0.0,1,0.2,1
2098,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,68,68,68,68,64,64,64,S3,1503390600,2017-08-22 08:30:00,1503391500,0,0.0,4,0.533333333333333,1
2099,64,64,64,64,64,62,62,62,62,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,65,65,65,65,74,74,74,74,66,66,66,66,63,63,63,63,62,62,62,62,73,73,73,73,66,66,66,S3,1503391500,2017-08-22 08:45:00,1503392400,0,0.0,4,0.866666666666666,1
2100,66,63,63,63,63,62,62,62,62,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,62,62,62,62,61,61,61,61,61,61,61,S3,1503392400,2017-08-22 09:00:00,1503393300,0,0.0,4,0.733333333333333,0
2101,61,61,61,61,61,61,61,61,61,61,61,61,61,78,78,78,78,82,82,82,82,116,116,116,116,120,120,120,120,91,91,91,91,71,71,71,71,65,65,65,65,67,67,67,67,66,66,66,66,69,69,69,69,67,67,67,67,66,66,66,S3,1503393300,2017-08-22 09:15:00,1503394200,0,0.0,7,2.93333333333333,0
2102,66,66,66,66,66,72,72,72,72,89,89,89,89,87,87,87,87,91,91,91,91,92,92,92,92,86,86,86,86,95,95,95,95,104,104,104,104,103,103,103,103,100,100,100,100,91,91,91,91,87,87,87,87,92,92,92,92,100,100,100,S3,1503394200,2017-08-22 09:30:00,1503395100,0,0.0,7,6.13333333333333,0
2103,100,90,90,90,90,86,86,86,86,87,87,87,87,88,88,88,88,105,105,105,105,93,93,93,93,85,85,85,85,84,84,84,84,92,92,92,92,92,92,92,92,86,86,86,86,83,83,83,83,94,94,94,94,91,91,91,91,91,91,91,S3,1503395100,2017-08-22 09:45:00,1503396000,0,0.0,7,4.06666666666667,0
2104,91,93,93,93,93,97,97,97,97,91,91,91,91,85,85,85,85,84,84,84,84,85,85,85,85,85,85,85,85,85,85,85,85,84,84,84,84,83,83,83,83,85,85,85,85,85,85,85,85,82,82,82,82,83,83,83,83,87,87,87,S3,1503396000,2017-08-22 10:00:00,1503396900,0,0.0,7,4.86666666666667,0
2105,87,89,89,89,89,87,87,87,87,100,100,100,100,95,95,95,95,84,84,84,84,78,78,78,78,76,76,76,76,86,86,86,86,81,81,81,81,82,82,82,82,82,82,82,82,82,82,82,82,81,81,81,81,85,85,85,85,84,84,84,S3,1503396900,2017-08-22 10:15:00,1503397800,0,0.0,7,3.86666666666667,0
2106,84,84,84,84,84,84,84,84,84,80,80,80,80,85,85,85,85,87,87,87,87,85,85,85,85,84,84,84,84,86,86,86,86,88,88,88,88,87,87,87,87,88,88,88,88,89,89,89,89,87,87,87,87,89,89,89,89,97,97,97,S3,1503397800,2017-08-22 10:30:00,1503398700,0,0.0,7,4.0,0
2107,97,88,88,88,88,85,85,85,85,84,84,84,84,91,91,91,91,91,91,91,91,93,93,93,93,91,91,91,91,87,87,87,87,90,90,90,90,90,90,90,90,86,86,86,86,87,87,87,87,89,89,89,89,89,89,89,89,87,87,87,S3,1503398700,2017-08-22 10:45:00,1503399600,0,0.0,7,4.0,0
2108,87,87,87,87,87,88,88,88,88,90,90,90,90,96,96,96,96,99,99,99,99,97,97,97,97,93,93,93,93,111,111,111,111,100,100,100,100,85,85,85,85,88,88,88,88,89,89,89,89,89,89,89,89,88,88,88,88,88,88,88,S3,1503399600,2017-08-22 11:00:00,1503400500,0,0.0,7,3.26666666666667,0
2109,88,88,88,88,88,87,87,87,87,87,87,87,87,88,88,88,88,86,86,86,86,84,84,84,84,83,83,83,83,83,83,83,83,83,83,83,83,82,82,82,82,83,83,83,83,83,83,83,83,82,82,82,82,84,84,84,84,83,83,83,S3,1503400500,2017-08-22 11:15:00,1503401400,0,0.0,3,1.66666666666667,0
2110,83,83,83,83,83,81,81,81,81,81,81,81,81,81,81,81,81,82,82,82,82,84,84,84,84,83,83,83,83,82,82,82,82,82,82,82,82,86,86,86,86,85,85,85,85,84,84,84,84,92,92,92,92,106,106,106,106,94,94,94,S3,1503401400,2017-08-22 11:30:00,1503402300,0,0.0,3,1.4,0
2111,94,87,87,87,87,88,88,88,88,86,86,86,86,85,85,85,85,84,84,84,84,85,85,85,85,90,90,90,90,98,98,98,98,108,108,108,108,102,102,102,102,100,100,100,100,102,102,102,102,108,108,108,108,101,101,101,101,109,109,109,S3,1503402300,2017-08-22 11:45:00,1503403200,0,0.0,3,1.2,0
2112,109,111,111,111,111,94,94,94,94,106,106,106,106,109,109,109,109,104,104,104,104,106,106,106,106,99,99,99,99,93,93,93,93,92,92,92,92,107,107,107,107,108,108,108,108,107,107,107,107,96,96,96,96,92,92,92,92,91,91,91,S3,1503403200,2017-08-22 12:00:00,1503404100,0,0.0,3,0.2,0
2113,91,90,90,90,90,90,90,90,90,91,91,91,91,105,105,105,105,100,100,100,100,93,93,93,93,91,91,91,91,91,91,91,91,94,94,94,94,114,114,114,114,111,111,111,111,109,109,109,109,110,110,110,110,115,115,115,115,140,140,140,S3,1503404100,2017-08-22 12:15:00,1503405000,0,0.0,7,2.06666666666667,0
2114,140,119,119,119,119,113,113,113,113,110,110,110,110,105,105,105,105,98,98,98,98,95,95,95,95,97,97,97,97,99,99,99,99,109,109,109,109,107,107,107,107,110,110,110,110,107,107,107,107,106,106,106,106,99,99,99,99,109,109,109,S3,1503405000,2017-08-22 12:30:00,1503405900,0,0.0,7,0.933333333333333,0
2115,109,111,111,111,111,103,103,103,103,100,100,100,100,110,110,110,110,101,101,101,101,110,110,110,110,108,108,108,108,104,104,104,104,105,105,105,105,99,99,99,99,100,100,100,100,108,108,108,108,113,113,113,113,109,109,109,109,108,108,108,S3,1503405900,2017-08-22 12:45:00,1503406800,0,0.0,0,0.0,0
2116,108,113,113,113,113,100,100,100,100,99,99,99,99,99,99,99,99,98,98,98,98,99,99,99,99,99,99,99,99,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,108,108,108,108,106,106,106,106,101,101,101,101,98,98,98,S3,1503406800,2017-08-22 13:00:00,1503407700,0,0.0,0,0.0,0
2117,98,98,98,98,98,100,100,100,100,103,103,103,103,120,120,120,120,130,130,130,130,114,114,114,114,103,103,103,103,99,99,99,99,105,105,105,105,133,133,133,133,116,116,116,116,108,108,108,108,102,102,102,102,100,100,100,100,101,101,101,S3,1503407700,2017-08-22 13:15:00,1503408600,0,0.0,7,1.4,0
2118,101,106,106,106,106,106,106,106,106,99,99,99,99,104,104,104,104,113,113,113,113,106,106,106,106,102,102,102,102,98,98,98,98,119,119,119,119,143,143,143,143,124,124,124,124,106,106,106,106,111,111,111,111,135,135,135,135,135,135,135,S3,1503408600,2017-08-22 13:30:00,1503409500,0,0.0,7,3.26666666666667,0
2119,135,121,121,121,121,113,113,113,113,122,122,122,122,125,125,125,125,120,120,120,120,130,130,130,130,127,127,127,127,118,118,118,118,111,111,111,111,115,115,115,115,107,107,107,107,113,113,113,113,113,113,113,113,111,111,111,111,110,110,110,S3,1503409500,2017-08-22 13:45:00,1503410400,0,0.0,7,1.4,0
2120,110,110,110,110,110,116,116,116,116,111,111,111,111,112,112,112,112,109,109,109,109,100,100,100,100,117,117,117,117,136,136,136,136,126,126,126,126,109,109,109,109,114,114,114,114,113,113,113,113,101,101,101,101,100,100,100,100,97,97,97,S3,1503410400,2017-08-22 14:00:00,1503411300,0,0.0,7,2.33333333333333,0
2121,97,97,97,97,97,98,98,98,98,94,94,94,94,111,111,111,111,105,105,105,105,96,96,96,96,97,97,97,97,104,104,104,104,127,127,127,127,130,130,130,130,116,116,116,116,111,111,111,111,105,105,105,105,109,109,109,109,117,117,117,S3,1503411300,2017-08-22 14:15:00,1503412200,0,0.0,7,2.33333333333333,0
2122,117,129,129,129,129,123,123,123,123,107,107,107,107,97,97,97,97,94,94,94,94,105,105,105,105,101,101,101,101,94,94,94,94,95,95,95,95,99,99,99,99,103,103,103,103,105,105,105,105,107,107,107,107,114,114,114,114,113,113,113,S3,1503412200,2017-08-22 14:30:00,1503413100,0,0.0,7,2.8,0
2123,113,110,110,110,110,105,105,105,105,101,101,101,101,98,98,98,98,97,97,97,97,108,108,108,108,102,102,102,102,108,108,108,108,105,105,105,105,109,109,109,109,101,101,101,101,98,98,98,98,131,131,131,131,127,127,127,127,117,117,117,S3,1503413100,2017-08-22 14:45:00,1503414000,0,0.0,7,2.8,0
2124,117,123,123,123,123,115,115,115,115,119,119,119,119,122,122,122,122,107,107,107,107,102,102,102,102,94,94,94,94,105,105,105,105,120,120,120,120,123,123,123,123,116,116,116,116,108,108,108,108,103,103,103,103,101,101,101,101,98,98,98,S3,1503414000,2017-08-22 15:00:00,1503414900,0,0.0,7,1.86666666666667,0
2125,98,124,124,124,124,122,122,122,122,103,103,103,103,100,100,100,100,94,94,94,94,93,93,93,93,100,100,100,100,93,93,93,93,96,96,96,96,90,90,90,90,97,97,97,97,100,100,100,100,110,110,110,110,119,119,119,119,113,113,113,S3,1503414900,2017-08-22 15:15:00,1503415800,0,0.0,7,0.733333333333333,0
2126,113,95,95,95,95,92,92,92,92,101,101,101,101,94,94,94,94,88,88,88,88,87,87,87,87,86,86,86,86,103,103,103,103,104,104,104,104,94,94,94,94,92,92,92,92,106,106,106,106,113,113,113,113,109,109,109,109,107,107,107,S3,1503415800,2017-08-22 15:30:00,1503416700,0,0.0,7,1.06666666666667,0
2127,107,102,102,102,102,94,94,94,94,104,104,104,104,105,105,105,105,109,109,109,109,104,104,104,104,109,109,109,109,112,112,112,112,108,108,108,108,101,101,101,101,100,100,100,100,104,104,104,104,103,103,103,103,106,106,106,106,97,97,97,S3,1503416700,2017-08-22 15:45:00,1503417600,0,0.0,7,1.4,0
2128,97,110,110,110,110,132,132,132,132,131,131,131,131,132,132,132,132,133,133,133,133,127,127,127,127,106,106,106,106,108,108,108,108,120,120,120,120,109,109,109,109,112,112,112,112,118,118,118,118,123,123,123,123,119,119,119,119,106,106,106,S3,1503417600,2017-08-22 16:00:00,1503418500,0,0.0,7,3.26666666666667,0
2129,106,98,98,98,98,98,98,98,98,91,91,91,91,100,100,100,100,111,111,111,111,102,102,102,102,98,98,98,98,97,97,97,97,96,96,96,96,97,97,97,97,103,103,103,103,106,106,106,106,96,96,96,96,92,92,92,92,90,90,90,S3,1503418500,2017-08-22 16:15:00,1503419400,0,0.0,7,1.66666666666667,0
2130,90,98,98,98,98,124,124,124,124,118,118,118,118,101,101,101,101,103,103,103,103,111,111,111,111,97,97,97,97,90,90,90,90,89,89,89,89,89,89,89,89,88,88,88,88,88,88,88,88,90,90,90,90,95,95,95,95,88,88,88,S3,1503419400,2017-08-22 16:30:00,1503420300,0,0.0,7,2.73333333333333,0
2131,88,82,82,82,82,87,87,87,87,91,91,91,91,117,117,117,117,119,119,119,119,106,106,106,106,97,97,97,97,117,117,117,117,114,114,114,114,96,96,96,96,96,96,96,96,95,95,95,95,108,108,108,108,105,105,105,105,111,111,111,S3,1503420300,2017-08-22 16:45:00,1503421200,0,0.0,7,4.93333333333333,0
2132,111,103,103,103,103,99,99,99,99,98,98,98,98,98,98,98,98,96,96,96,96,90,90,90,90,93,93,93,93,100,100,100,100,107,107,107,107,98,98,98,98,92,92,92,92,86,86,86,86,97,97,97,97,110,110,110,110,112,112,112,S3,1503421200,2017-08-22 17:00:00,1503422100,0,0.0,7,2.8,0
2133,112,98,98,98,98,97,97,97,97,93,93,93,93,111,111,111,111,104,104,104,104,97,97,97,97,94,94,94,94,95,95,95,95,92,92,92,92,93,93,93,93,91,91,91,91,88,88,88,88,90,90,90,90,107,107,107,107,129,129,129,S3,1503422100,2017-08-22 17:15:00,1503423000,0,0.0,7,2.53333333333333,0
2134,129,120,120,120,120,91,91,91,91,94,94,94,94,96,96,96,96,93,93,93,93,101,101,101,101,101,101,101,101,110,110,110,110,102,102,102,102,95,95,95,95,100,100,100,100,103,103,103,103,94,94,94,94,91,91,91,91,92,92,92,S3,1503423000,2017-08-22 17:30:00,1503423900,0,0.0,7,1.4,0
